Customer_ID,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total,segment
13542,376,17,3959.49,2,5,5,12,At Risk - High Value
17283,378,1,188.46,2,1,1,4,Needs Attention
18031,378,1,451.3,2,2,2,6,Needs Attention
16262,378,1,755.15,2,2,3,7,Needs Attention
15914,378,2,205.99,2,2,1,5,Needs Attention
13891,378,3,859.21,2,3,3,8,At Risk - High Value
16138,378,3,910.35,2,3,3,8,At Risk - High Value
16254,378,3,967.44,2,3,3,8,At Risk - High Value
17952,378,4,788.46,2,3,3,8,At Risk - High Value
15638,378,6,2265.2,2,4,4,10,At Risk - High Value
14721,379,1,109.07,2,1,1,4,Needs Attention
15020,379,1,198.47,2,1,1,4,Needs Attention
17989,379,1,207.33,2,1,1,4,Needs Attention
16874,379,1,209.89,2,1,1,4,Needs Attention
12961,379,1,211.99,2,1,1,4,Needs Attention
15495,379,1,246.5,2,1,1,4,Needs Attention
15961,379,1,451.29,2,2,2,6,Needs Attention
14627,379,1,462.75,2,2,2,6,Needs Attention
12385,379,1,1668.4,2,2,4,8,At Risk - High Value
15936,379,2,282.79,2,2,1,5,Needs Attention
17882,379,2,291.56,2,2,2,6,Needs Attention
15728,379,2,544.6,2,2,2,6,Needs Attention
13987,379,2,682.54,2,2,3,7,Needs Attention
15084,379,2,965.2,2,3,3,8,At Risk - High Value
17996,379,3,469.73,2,3,2,7,At Risk - High Value
17167,379,3,867.11,2,3,3,8,At Risk - High Value
16231,379,4,1074.47,2,3,3,8,At Risk - High Value
17342,379,4,1227.54,2,4,4,10,At Risk - High Value
18025,379,6,1177.72,2,4,3,9,At Risk - High Value
13019,379,6,1229.95,2,4,4,10,At Risk - High Value
13958,379,8,4709.23,2,5,5,12,At Risk - High Value
15902,380,1,145.01,2,1,1,4,Needs Attention
18076,380,1,151.49,2,1,1,4,Needs Attention
15509,380,1,152.41,2,1,1,4,Needs Attention
14458,380,1,219.27,2,1,1,4,Needs Attention
16489,380,2,303.7,2,2,2,6,Needs Attention
17998,380,3,639.24,2,3,3,8,At Risk - High Value
15476,380,4,2209.98,2,4,4,10,At Risk - High Value
16699,380,7,994.6,2,4,3,9,At Risk - High Value
15173,380,7,1494.6,2,4,4,10,At Risk - High Value
13554,380,7,1629.35,2,4,4,10,At Risk - High Value
16821,381,1,113.35,2,1,1,4,Needs Attention
17872,381,1,235.87,2,1,1,4,Needs Attention
13843,381,1,319.75,2,1,2,5,Needs Attention
14252,381,1,350.99,2,2,2,6,Needs Attention
13181,381,1,359.69,2,2,2,6,Needs Attention
17598,381,1,409.98,2,2,2,6,Needs Attention
16001,381,1,583.39,2,2,2,6,Needs Attention
17766,381,2,299.61,2,2,2,6,Needs Attention
16437,381,2,301.25,2,2,2,6,Needs Attention
18047,381,2,326.09,2,2,2,6,Needs Attention
14926,381,2,359.4,2,2,2,6,Needs Attention
12880,381,2,640.13,2,2,3,7,Needs Attention
16935,381,3,530.86,2,3,2,7,At Risk - High Value
17098,381,3,591.07,2,3,2,7,At Risk - High Value
14202,381,3,847.76,2,3,3,8,At Risk - High Value
14679,381,3,1289.44,2,3,4,9,At Risk - High Value
12889,381,4,385.46,2,3,2,7,At Risk - High Value
12805,381,4,1230.95,2,4,4,10,At Risk - High Value
16155,381,5,796.9,2,4,3,9,At Risk - High Value
16252,382,1,295.09,2,1,2,5,Needs Attention
13086,382,1,439.33,2,2,2,6,Needs Attention
16373,382,2,309.49,2,2,2,6,Needs Attention
15169,382,2,569.22,2,2,2,6,Needs Attention
17782,382,2,679.02,2,2,3,7,Needs Attention
16972,382,2,749.0,2,2,3,7,Needs Attention
17713,382,4,1198.09,2,4,3,9,At Risk - High Value
15377,382,4,1211.75,2,4,4,10,At Risk - High Value
14478,382,4,1276.66,2,4,4,10,At Risk - High Value
14994,382,5,942.77,2,4,3,9,At Risk - High Value
15590,382,5,1496.6,2,4,4,10,At Risk - High Value
14134,382,15,11123.35,2,5,5,12,At Risk - High Value
17275,383,1,114.1,2,1,1,4,Needs Attention
12858,383,1,147.27,2,1,1,4,Needs Attention
17036,383,1,176.9,2,1,1,4,Needs Attention
12887,383,1,222.4,2,1,1,4,Needs Attention
12807,383,1,250.35,2,1,1,4,Needs Attention
13550,383,1,342.55,2,1,2,5,Needs Attention
15155,383,1,383.97,2,2,2,6,Needs Attention
16501,383,1,1191.23,2,2,3,7,Needs Attention
13275,383,2,238.86,2,2,1,5,Needs Attention
15519,383,2,344.61,2,2,2,6,Needs Attention
17335,383,2,497.04,2,2,2,6,Needs Attention
16946,383,5,1222.04,2,4,4,10,At Risk - High Value
17532,385,1,65.34,2,1,1,4,Needs Attention
17493,385,1,100.91,2,1,1,4,Needs Attention
15846,385,1,107.01,2,1,1,4,Needs Attention
16599,385,1,172.8,2,1,1,4,Needs Attention
16346,385,1,224.51,2,1,1,4,Needs Attention
17269,385,1,491.81,2,2,2,6,Needs Attention
12419,385,2,391.01,2,2,2,6,Needs Attention
12874,385,2,873.42,2,3,3,8,At Risk - High Value
12629,385,2,1198.22,2,3,3,8,At Risk - High Value
17683,385,3,819.01,2,3,3,8,At Risk - High Value
16228,385,3,885.71,2,3,3,8,At Risk - High Value
13156,385,3,1586.54,2,3,4,9,At Risk - High Value
12978,385,5,2502.82,2,4,4,10,At Risk - High Value
17241,385,12,2736.64,2,5,4,11,At Risk - High Value
16973,386,1,127.0,2,1,1,4,Needs Attention
17089,386,1,128.45,2,1,1,4,Needs Attention
14405,386,1,195.0,2,1,1,4,Needs Attention
17868,386,1,227.15,2,1,1,4,Needs Attention
17355,386,1,273.31,2,1,1,4,Needs Attention
14614,386,1,295.13,2,1,2,5,Needs Attention
13864,386,1,662.4,2,2,3,7,Needs Attention
16089,386,2,263.49,2,2,1,5,Needs Attention
17776,386,2,329.3,2,2,2,6,Needs Attention
13996,386,2,845.76,2,3,3,8,At Risk - High Value
13970,386,2,846.55,2,3,3,8,At Risk - High Value
17421,386,3,1059.41,2,3,3,8,At Risk - High Value
13665,386,3,1711.66,2,3,4,9,At Risk - High Value
16588,386,4,1361.28,2,4,4,10,At Risk - High Value
18195,387,1,101.16,2,1,1,4,Needs Attention
18256,387,1,110.7,2,1,1,4,Needs Attention
14811,387,1,170.5,2,1,1,4,Needs Attention
15515,387,1,171.81,2,1,1,4,Needs Attention
14417,387,1,524.65,2,2,2,6,Needs Attention
13237,387,1,643.0,2,2,3,7,Needs Attention
13964,387,2,438.9,2,2,2,6,Needs Attention
13605,387,2,522.67,2,2,2,6,Needs Attention
17310,387,2,1025.1,2,3,3,8,At Risk - High Value
17200,387,4,356.71,2,3,2,7,At Risk - High Value
15161,388,1,119.92,2,1,1,4,Needs Attention
13789,388,1,239.46,2,1,1,4,Needs Attention
14192,388,1,293.74,2,1,2,5,Needs Attention
15968,388,1,401.8,2,2,2,6,Needs Attention
13624,388,1,462.08,2,2,2,6,Needs Attention
17689,388,2,317.08,2,2,2,6,Needs Attention
13795,388,4,836.3,2,3,3,8,At Risk - High Value
17992,389,1,252.88,2,1,1,4,Needs Attention
14526,389,1,258.65,2,1,1,4,Needs Attention
17106,389,1,481.58,2,2,2,6,Needs Attention
13582,389,2,241.68,2,2,1,5,Needs Attention
12376,389,2,383.15,2,2,2,6,Needs Attention
14358,389,2,400.06,2,2,2,6,Needs Attention
14065,389,3,891.02,2,3,3,8,At Risk - High Value
16314,389,3,1491.4,2,3,4,9,At Risk - High Value
16087,389,5,1739.92,2,4,4,10,At Risk - High Value
17740,389,6,426.9,2,4,2,8,At Risk - High Value
14559,390,1,75.6,2,1,1,4,Needs Attention
16687,390,1,157.63,2,1,1,4,Needs Attention
16074,390,1,252.5,2,1,1,4,Needs Attention
15726,390,1,321.91,2,1,2,5,Needs Attention
18063,390,2,186.6,2,2,1,5,Needs Attention
17497,390,2,287.25,2,2,2,6,Needs Attention
13545,390,2,364.93,2,2,2,6,Needs Attention
17300,390,2,393.64,2,2,2,6,Needs Attention
14599,390,2,457.89,2,2,2,6,Needs Attention
14807,390,2,504.14,2,2,2,6,Needs Attention
15283,390,3,148.33,2,3,1,6,At Risk - High Value
17544,390,3,944.82,2,3,3,8,At Risk - High Value
18054,392,1,176.5,2,1,1,4,Needs Attention
17803,392,1,184.66,2,1,1,4,Needs Attention
18007,392,1,215.22,2,1,1,4,Needs Attention
17210,392,1,251.72,2,1,1,4,Needs Attention
13961,392,1,538.4,2,2,2,6,Needs Attention
15566,392,2,227.87,2,2,1,5,Needs Attention
13293,392,6,1192.94,2,4,3,9,At Risk - High Value
16199,392,7,942.75,2,4,3,9,At Risk - High Value
16786,393,1,51.84,2,1,1,4,Needs Attention
17558,393,1,259.17,2,1,1,4,Needs Attention
17688,393,1,304.2,2,1,2,5,Needs Attention
15138,393,1,502.52,2,2,2,6,Needs Attention
17815,393,1,591.96,2,2,2,6,Needs Attention
12803,393,1,1017.81,2,2,3,7,Needs Attention
15842,393,2,548.8,2,2,2,6,Needs Attention
14922,393,2,843.74,2,3,3,8,At Risk - High Value
17308,393,2,4511.76,2,3,5,10,At Risk - High Value
18057,393,3,1168.14,2,3,3,8,At Risk - High Value
16827,393,5,387.18,2,4,2,8,At Risk - High Value
16797,393,5,1802.02,2,4,4,10,At Risk - High Value
13857,393,6,1000.91,2,4,3,9,At Risk - High Value
13915,394,1,70.8,2,1,1,4,Needs Attention
15131,394,1,80.28,2,1,1,4,Needs Attention
16662,394,1,151.05,2,1,1,4,Needs Attention
13671,394,1,172.6,2,1,1,4,Needs Attention
12927,394,1,197.31,2,1,1,4,Needs Attention
17903,394,1,381.09,2,2,2,6,Needs Attention
13096,394,1,419.7,2,2,2,6,Needs Attention
12666,394,1,1248.42,2,2,4,8,At Risk - High Value
15001,394,2,197.11,2,2,1,5,Needs Attention
13252,394,2,399.3,2,2,2,6,Needs Attention
14365,394,2,634.68,2,2,3,7,Needs Attention
13945,394,2,854.15,2,3,3,8,At Risk - High Value
16868,394,3,384.56,2,3,2,7,At Risk - High Value
15890,394,5,535.65,2,4,2,8,At Risk - High Value
14615,394,5,951.76,2,4,3,9,At Risk - High Value
13202,394,7,1580.3,2,4,4,10,At Risk - High Value
14399,394,8,2108.21,2,4,4,10,At Risk - High Value
15635,395,1,100.35,2,1,1,4,Needs Attention
17467,395,1,102.6,2,1,1,4,Needs Attention
17208,395,1,111.15,2,1,1,4,Needs Attention
17983,395,1,171.71,2,1,1,4,Needs Attention
16740,395,1,226.91,2,1,1,4,Needs Attention
14899,395,1,1331.38,2,2,4,8,At Risk - High Value
14610,395,2,24.35,2,2,1,5,Needs Attention
16381,395,2,247.85,2,2,1,5,Needs Attention
15011,395,2,416.6,2,2,2,6,Needs Attention
16021,395,2,487.03,2,2,2,6,Needs Attention
17476,395,2,489.86,2,2,2,6,Needs Attention
12907,395,2,508.91,2,2,2,6,Needs Attention
17807,395,3,437.87,2,3,2,7,At Risk - High Value
17363,395,3,920.46,2,3,3,8,At Risk - High Value
16977,395,4,496.0,2,3,2,7,At Risk - High Value
14275,395,6,1189.38,2,4,3,9,At Risk - High Value
17726,395,7,1092.06,2,4,3,9,At Risk - High Value
17307,395,11,3999.89,2,5,5,12,At Risk - High Value
16420,396,1,75.0,2,1,1,4,Needs Attention
13691,396,1,210.78,2,1,1,4,Needs Attention
12892,396,1,263.38,2,1,1,4,Needs Attention
14927,396,1,308.2,2,1,2,5,Needs Attention
13738,396,1,434.78,2,2,2,6,Needs Attention
18098,396,1,527.94,2,2,2,6,Needs Attention
13773,396,2,301.54,2,2,2,6,Needs Attention
17000,396,2,406.3,2,2,2,6,Needs Attention
17258,396,2,417.3,2,2,2,6,Needs Attention
15390,396,2,1216.66,2,3,4,9,At Risk - High Value
13377,396,2,1452.88,2,3,4,9,At Risk - High Value
15617,396,3,828.55,2,3,3,8,At Risk - High Value
15441,396,3,1254.21,2,3,4,9,At Risk - High Value
16559,397,1,175.0,2,1,1,4,Needs Attention
16640,397,1,179.4,2,1,1,4,Needs Attention
14203,397,1,339.34,2,1,2,5,Needs Attention
18083,397,1,463.53,2,2,2,6,Needs Attention
15560,397,2,153.52,2,2,1,5,Needs Attention
16787,397,4,1017.53,2,3,3,8,At Risk - High Value
13646,399,2,326.25,2,2,2,6,Needs Attention
13836,399,2,620.37,2,2,3,7,Needs Attention
15792,399,2,933.84,2,3,3,8,At Risk - High Value
13154,399,3,1624.84,2,3,4,9,At Risk - High Value
17876,399,3,3424.02,2,3,5,10,At Risk - High Value
13303,400,1,61.72,2,1,1,4,Needs Attention
13172,400,1,69.6,2,1,1,4,Needs Attention
13903,400,1,165.45,2,1,1,4,Needs Attention
12914,400,1,223.98,2,1,1,4,Needs Attention
13660,400,1,306.64,2,1,2,5,Needs Attention
13597,400,2,396.71,2,2,2,6,Needs Attention
12958,400,2,467.34,2,2,2,6,Needs Attention
16590,400,2,605.9,2,2,3,7,Needs Attention
16888,400,3,434.2,2,3,2,7,At Risk - High Value
16060,400,3,541.95,2,3,2,7,At Risk - High Value
16707,400,4,533.41,2,3,2,7,At Risk - High Value
16391,400,4,1048.86,2,3,3,8,At Risk - High Value
15425,400,4,1941.12,2,4,4,10,At Risk - High Value
14136,400,5,1570.81,2,4,4,10,At Risk - High Value
13648,400,8,1759.07,2,4,4,10,At Risk - High Value
13206,400,13,8308.19,2,5,5,12,At Risk - High Value
15233,401,1,59.4,2,1,1,4,Needs Attention
16865,401,1,130.95,2,1,1,4,Needs Attention
15336,401,1,240.5,2,1,1,4,Needs Attention
13331,401,1,262.4,2,1,1,4,Needs Attention
15915,401,1,364.24,2,2,2,6,Needs Attention
15481,401,1,1993.34,2,2,4,8,At Risk - High Value
14398,401,2,707.79,2,2,3,7,Needs Attention
18141,401,2,882.47,2,3,3,8,At Risk - High Value
14942,401,4,746.56,2,3,3,8,At Risk - High Value
13215,402,1,81.6,2,1,1,4,Needs Attention
13535,402,1,89.5,2,1,1,4,Needs Attention
13251,402,1,252.68,2,1,1,4,Needs Attention
17121,402,1,314.74,2,1,2,5,Needs Attention
17276,402,1,501.24,2,2,2,6,Needs Attention
14617,402,2,190.47,2,2,1,5,Needs Attention
14363,402,2,227.47,2,2,1,5,Needs Attention
12389,402,3,1433.33,2,3,4,9,At Risk - High Value
13921,402,4,730.7,2,3,3,8,At Risk - High Value
17003,402,4,828.21,2,3,3,8,At Risk - High Value
16876,403,1,136.01,2,1,1,4,Needs Attention
14777,403,1,307.56,2,1,2,5,Needs Attention
14429,403,1,516.28,2,2,2,6,Needs Attention
16724,404,1,147.35,2,1,1,4,Needs Attention
14848,404,1,310.56,2,1,2,5,Needs Attention
12608,404,1,415.79,2,2,2,6,Needs Attention
14213,404,1,1192.2,2,2,3,7,Needs Attention
16606,404,2,357.66,2,2,2,6,Needs Attention
15501,404,2,399.95,2,2,2,6,Needs Attention
13677,404,2,551.24,2,2,2,6,Needs Attention
17413,404,2,560.14,2,2,2,6,Needs Attention
15879,404,4,1137.8,2,3,3,8,At Risk - High Value
15439,404,4,1269.05,2,4,4,10,At Risk - High Value
16058,406,1,62.7,2,1,1,4,Needs Attention
15170,406,1,81.15,2,1,1,4,Needs Attention
13580,406,1,107.75,2,1,1,4,Needs Attention
17821,406,1,334.62,2,1,2,5,Needs Attention
16635,406,1,473.0,2,2,2,6,Needs Attention
17741,406,2,101.1,2,2,1,5,Needs Attention
14490,406,2,1273.47,2,3,4,9,At Risk - High Value
14122,406,3,362.42,2,3,2,7,At Risk - High Value
15887,406,3,1027.15,2,3,3,8,At Risk - High Value
14746,406,4,593.5,2,3,2,7,At Risk - High Value
15285,407,1,94.92,2,1,1,4,Needs Attention
16630,407,1,106.8,2,1,1,4,Needs Attention
15328,407,1,107.24,2,1,1,4,Needs Attention
14294,407,1,375.34,2,2,2,6,Needs Attention
14303,407,2,277.94,2,2,1,5,Needs Attention
16129,407,3,1396.05,2,3,4,9,At Risk - High Value
17853,407,3,1596.29,2,3,4,9,At Risk - High Value
13031,407,5,3292.84,2,4,5,11,At Risk - High Value
13547,408,1,164.53,2,1,1,4,Needs Attention
12563,408,1,221.24,2,1,1,4,Needs Attention
14281,408,1,245.15,2,1,1,4,Needs Attention
12537,408,1,612.94,2,2,3,7,Needs Attention
12505,408,1,787.2,2,2,3,7,Needs Attention
17326,408,2,312.35,2,2,2,6,Needs Attention
16382,408,2,353.1,2,2,2,6,Needs Attention
17473,408,2,607.0,2,2,3,7,Needs Attention
18060,408,2,1185.46,2,3,3,8,At Risk - High Value
17478,408,2,1272.8,2,3,4,9,At Risk - High Value
13713,408,3,740.76,2,3,3,8,At Risk - High Value
13906,409,1,42.0,2,1,1,4,Needs Attention
13578,409,1,147.66,2,1,1,4,Needs Attention
14278,409,1,205.83,2,1,1,4,Needs Attention
16962,409,1,251.04,2,1,1,4,Needs Attention
15536,409,1,259.09,2,1,1,4,Needs Attention
12411,409,1,346.9,1,1,2,4,Churned
13274,409,1,360.85,1,2,2,5,Churned
16785,409,1,533.78,1,2,2,5,Churned
17327,409,2,152.35,1,2,1,4,Churned
14324,409,2,701.61,1,2,3,6,Needs Attention
15876,409,2,1449.14,1,3,4,8,At Risk - High Value
14718,410,1,226.42,1,1,1,3,Churned
15294,410,1,233.35,1,1,1,3,Churned
17981,410,1,239.12,1,1,1,3,Churned
14197,410,1,390.05,1,2,2,5,Churned
14181,410,2,308.35,1,2,2,5,Churned
17393,410,2,381.15,1,2,2,5,Churned
13733,410,2,487.03,1,2,2,5,Churned
16259,410,3,340.94,1,3,2,6,At Risk - High Value
15064,410,4,1154.41,1,3,3,7,At Risk - High Value
14249,410,12,5400.46,1,5,5,11,At Risk - High Value
13241,411,1,112.53,1,1,1,3,Churned
17260,411,1,120.95,1,1,1,3,Churned
17435,411,1,331.35,1,1,2,4,Churned
16920,411,1,355.45,1,2,2,5,Churned
15337,411,1,373.02,1,2,2,5,Churned
13574,411,1,404.45,1,2,2,5,Churned
13977,411,1,519.81,1,2,2,5,Churned
17407,411,1,552.9,1,2,2,5,Churned
14183,411,2,278.34,1,2,1,4,Churned
13073,411,2,418.08,1,2,2,5,Churned
16677,411,2,880.62,1,3,3,7,At Risk - High Value
13333,411,3,1015.74,1,3,3,7,At Risk - High Value
15248,411,3,1893.93,1,3,4,8,At Risk - High Value
12926,411,4,1523.59,1,4,4,9,At Risk - High Value
13746,413,1,176.69,1,1,1,3,Churned
14945,413,1,179.4,1,1,1,3,Churned
14728,413,1,190.58,1,1,1,3,Churned
12899,413,1,366.4,1,2,2,5,Churned
12973,413,1,385.55,1,2,2,5,Churned
16428,413,3,638.49,1,3,3,7,At Risk - High Value
12369,413,3,1511.15,1,3,4,8,At Risk - High Value
12972,413,4,1161.2,1,3,3,7,At Risk - High Value
12960,413,4,1322.07,1,4,4,9,At Risk - High Value
13195,414,1,136.73,1,1,1,3,Churned
12400,414,1,205.25,1,1,1,3,Churned
16540,414,1,205.75,1,1,1,3,Churned
18243,414,1,515.78,1,2,2,5,Churned
15995,414,1,694.54,1,2,3,6,Needs Attention
13374,414,2,372.8,1,2,2,5,Churned
16310,414,2,460.08,1,2,2,5,Churned
17834,414,2,689.67,1,2,3,6,Needs Attention
13386,414,2,835.46,1,3,3,7,At Risk - High Value
18247,414,3,839.73,1,3,3,7,At Risk - High Value
14686,414,5,852.53,1,4,3,8,At Risk - High Value
16167,414,5,1386.12,1,4,4,9,At Risk - High Value
12387,415,1,143.94,1,1,1,3,Churned
15647,415,1,169.0,1,1,1,3,Churned
13981,415,1,331.14,1,1,2,4,Churned
14612,415,1,877.7,1,2,3,6,Needs Attention
16521,415,3,1136.36,1,3,3,7,At Risk - High Value
16702,415,4,1109.53,1,3,3,7,At Risk - High Value
13840,416,1,651.4,1,2,3,6,Needs Attention
13480,416,2,627.82,1,2,3,6,Needs Attention
15207,416,3,683.92,1,3,3,7,At Risk - High Value
14469,416,4,2093.46,1,4,4,9,At Risk - High Value
17137,416,6,1099.81,1,4,3,8,At Risk - High Value
14648,416,15,4463.39,1,5,5,11,At Risk - High Value
13387,417,1,181.84,1,1,1,3,Churned
13088,417,1,236.11,1,1,1,3,Churned
16069,417,1,457.7,1,2,2,5,Churned
12699,417,1,566.11,1,2,2,5,Churned
15710,417,1,898.87,1,2,3,6,Needs Attention
15459,417,2,202.83,1,2,1,4,Churned
14940,417,2,531.49,1,2,2,5,Churned
17143,417,2,880.97,1,3,3,7,At Risk - High Value
16854,417,2,1408.96,1,3,4,8,At Risk - High Value
15934,417,2,2190.66,1,3,4,8,At Risk - High Value
13957,417,3,458.25,1,3,2,6,At Risk - High Value
17023,417,3,800.18,1,3,3,7,At Risk - High Value
13152,417,7,2146.38,1,4,4,9,At Risk - High Value
13214,417,7,3264.23,1,4,5,10,At Risk - High Value
15688,418,1,190.57,1,1,1,3,Churned
15772,418,1,280.88,1,1,1,3,Churned
16691,418,2,178.83,1,2,1,4,Churned
14877,418,2,425.85,1,2,2,5,Churned
13820,418,3,652.75,1,3,3,7,At Risk - High Value
14839,418,3,915.28,1,3,3,7,At Risk - High Value
17141,418,4,727.58,1,3,3,7,At Risk - High Value
15686,420,1,90.0,1,1,1,3,Churned
17316,420,1,124.45,1,1,1,3,Churned
17938,420,1,144.29,1,1,1,3,Churned
17390,420,1,149.3,1,1,1,3,Churned
17202,420,1,160.65,1,1,1,3,Churned
17687,420,1,432.68,1,2,2,5,Churned
14168,420,2,370.45,1,2,2,5,Churned
16576,420,2,540.87,1,2,2,5,Churned
16465,420,2,746.24,1,2,3,6,Needs Attention
15817,420,3,2766.4,1,3,4,8,At Risk - High Value
16336,420,4,3517.69,1,4,5,10,At Risk - High Value
17822,420,5,2154.08,1,4,4,9,At Risk - High Value
13829,421,1,102.0,1,1,1,3,Churned
17751,421,1,157.86,1,1,1,3,Churned
18090,421,1,321.9,1,1,2,4,Churned
15735,421,1,327.68,1,1,2,4,Churned
17717,421,1,376.92,1,2,2,5,Churned
16991,421,1,1041.21,1,2,3,6,Needs Attention
14956,421,1,1325.0,1,2,4,7,At Risk - High Value
17823,421,2,449.25,1,2,2,5,Churned
14296,421,2,456.4,1,2,2,5,Churned
13696,421,3,2020.4,1,3,4,8,At Risk - High Value
14343,421,4,1079.66,1,3,3,7,At Risk - High Value
16176,421,4,2052.69,1,4,4,9,At Risk - High Value
16238,422,1,63.66,1,1,1,3,Churned
15242,422,1,302.04,1,1,2,4,Churned
12900,422,1,340.33,1,1,2,4,Churned
17182,422,2,321.3,1,2,2,5,Churned
13770,422,4,785.37,1,3,3,7,At Risk - High Value
16130,422,4,987.48,1,3,3,7,At Risk - High Value
14316,422,5,1370.34,1,4,4,9,At Risk - High Value
17851,422,6,1552.35,1,4,4,9,At Risk - High Value
17944,423,1,74.99,1,1,1,3,Churned
13968,423,1,123.66,1,1,1,3,Churned
13912,423,1,124.95,1,1,1,3,Churned
12467,423,1,132.8,1,1,1,3,Churned
12655,423,1,243.35,1,1,1,3,Churned
17710,423,1,293.5,1,1,2,4,Churned
14263,423,1,322.93,1,1,2,4,Churned
16263,423,1,348.16,1,1,2,4,Churned
17104,423,1,474.03,1,2,2,5,Churned
13909,423,2,282.85,1,2,1,4,Churned
16039,423,2,456.4,1,2,2,5,Churned
14838,423,2,769.92,1,2,3,6,Needs Attention
15151,423,2,2085.61,1,3,4,8,At Risk - High Value
16975,423,3,926.12,1,3,3,7,At Risk - High Value
16772,423,3,3698.05,1,3,5,9,At Risk - High Value
13440,423,7,1295.25,1,4,4,9,At Risk - High Value
17273,424,1,141.12,1,1,1,3,Churned
17264,424,1,268.28,1,1,1,3,Churned
14319,424,1,494.85,1,2,2,5,Churned
17635,424,3,1265.58,1,3,4,8,At Risk - High Value
14590,424,20,2993.37,1,5,5,11,At Risk - High Value
14571,425,1,160.0,1,1,1,3,Churned
16579,425,1,295.05,1,1,2,4,Churned
15177,425,1,948.93,1,2,3,6,Needs Attention
17518,425,2,329.42,1,2,2,5,Churned
15418,425,2,449.42,1,2,2,5,Churned
13537,425,2,717.85,1,2,3,6,Needs Attention
12862,425,2,984.62,1,3,3,7,At Risk - High Value
14734,425,4,1056.42,1,3,3,7,At Risk - High Value
17465,425,7,2542.79,1,4,4,9,At Risk - High Value
17196,427,1,327.75,1,1,2,4,Churned
14846,427,1,437.4,1,2,2,5,Churned
15080,427,2,546.25,1,2,2,5,Churned
13406,427,2,568.92,1,2,2,5,Churned
13541,427,2,785.25,1,2,3,6,Needs Attention
16568,427,2,1020.9,1,3,3,7,At Risk - High Value
16329,427,4,1664.92,1,4,4,9,At Risk - High Value
14186,427,5,1550.63,1,4,4,9,At Risk - High Value
12835,427,41,5996.83,1,5,5,11,At Risk - High Value
14266,428,1,40.56,1,1,1,3,Churned
17249,428,1,68.03,1,1,1,3,Churned
13423,428,1,217.03,1,1,1,3,Churned
15931,428,1,239.9,1,1,1,3,Churned
14118,428,1,458.45,1,2,2,5,Churned
16111,428,1,549.33,1,2,2,5,Churned
12903,428,1,833.53,1,2,3,6,Needs Attention
12511,428,1,3084.02,1,2,5,8,At Risk - High Value
16166,428,2,435.83,1,2,2,5,Churned
13785,428,4,542.49,1,3,2,6,At Risk - High Value
13567,428,4,1079.29,1,3,3,7,At Risk - High Value
15600,428,4,1199.31,1,4,3,8,At Risk - High Value
17127,428,5,1155.03,1,4,3,8,At Risk - High Value
12986,428,10,2729.84,1,5,4,10,At Risk - High Value
13022,429,1,50.3,1,1,1,3,Churned
13818,429,1,61.28,1,1,1,3,Churned
17008,429,1,81.36,1,1,1,3,Churned
13556,429,2,200.82,1,2,1,4,Churned
13861,429,2,273.26,1,2,1,4,Churned
16307,429,3,1194.92,1,3,3,7,At Risk - High Value
14322,429,4,474.1,1,3,2,6,At Risk - High Value
13306,430,1,53.65,1,1,1,3,Churned
17657,430,1,126.0,1,1,1,3,Churned
15490,430,1,210.85,1,1,1,3,Churned
16760,430,1,228.0,1,1,1,3,Churned
14991,430,1,314.67,1,1,2,4,Churned
14663,430,2,490.6,1,2,2,5,Churned
18244,430,2,568.64,1,2,2,5,Churned
14169,430,2,613.11,1,2,3,6,Needs Attention
14302,430,3,742.9,1,3,3,7,At Risk - High Value
16300,430,3,1367.32,1,3,4,8,At Risk - High Value
14492,430,7,1921.91,1,4,4,9,At Risk - High Value
13446,430,11,3881.89,1,5,5,11,At Risk - High Value
16061,431,1,89.65,1,1,1,3,Churned
15778,431,1,307.95,1,1,2,4,Churned
16476,431,1,350.35,1,2,2,5,Churned
18284,431,1,411.68,1,2,2,5,Churned
13367,431,1,460.2,1,2,2,5,Churned
12486,431,1,917.28,1,2,3,6,Needs Attention
13360,431,4,1503.65,1,4,4,9,At Risk - High Value
13920,431,4,1774.68,1,4,4,9,At Risk - High Value
13380,432,1,62.4,1,1,1,3,Churned
14579,432,1,105.56,1,1,1,3,Churned
16312,432,1,171.15,1,1,1,3,Churned
13674,432,1,240.68,1,1,1,3,Churned
14392,432,1,266.4,1,1,1,3,Churned
13326,432,1,281.76,1,1,1,3,Churned
15859,432,1,438.46,1,2,2,5,Churned
14310,432,1,492.1,1,2,2,5,Churned
14008,432,1,509.04,1,2,2,5,Churned
14254,432,1,601.03,1,2,2,5,Churned
15884,432,2,244.6,1,2,1,4,Churned
15196,432,2,313.7,1,2,2,5,Churned
16799,432,2,452.78,1,2,2,5,Churned
17366,432,2,1077.24,1,3,3,7,At Risk - High Value
14455,432,4,617.72,1,3,3,7,At Risk - High Value
16331,432,6,2037.7,1,4,4,9,At Risk - High Value
17533,434,1,34.8,1,1,1,3,Churned
18266,434,1,251.1,1,1,1,3,Churned
15190,434,1,834.44,1,2,3,6,Needs Attention
15451,434,2,226.86,1,2,1,4,Churned
16864,434,2,409.25,1,2,2,5,Churned
12696,434,2,731.91,1,2,3,6,Needs Attention
16472,434,2,789.6,1,2,3,6,Needs Attention
